n_watch,man,unmarried,rate10,rate20,rate30,rate40,rate50,rate60,job1,job2,job3,job4,job5,job6,job7,job8,job9,job10,job11,job12,job13,job14,job15,job16
18,0.444444444444444,0.5,0.0555555555555556,0,0.0555555555555556,0.333333333333333,0.333333333333333,0.222222222222222,0.388888888888889,0.0555555555555556,0.0555555555555556,0,0.111111111111111,0.0555555555555556,0,0,0,0.0555555555555556,0,0,0.111111111111111,0.0555555555555556,0.111111111111111,0
6,0.833333333333333,0.5,0,0,0,0.166666666666667,0.833333333333333,0,0.166666666666667,0.166666666666667,0.166666666666667,0,0.333333333333333,0,0,0,0,0,0,0,0,0.166666666666667,0,0
5,0.8,0.6,0,0,0,0.4,0.4,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0.4,0
2,0.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0
2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0
17,0.235294117647059,0.235294117647059,0.0588235294117647,0,0.470588235294118,0.235294117647059,0.117647058823529,0.117647058823529,0.0588235294117647,0.117647058823529,0,0,0.0588235294117647,0,0,0,0,0,0.0588235294117647,0,0.411764705882353,0.117647058823529,0.117647058823529,0.0588235294117647
19,0.263157894736842,0.368421052631579,0,0.0526315789473684,0.157894736842105,0.263157894736842,0.263157894736842,0.263157894736842,0.157894736842105,0.157894736842105,0.0526315789473684,0,0,0,0,0,0,0,0,0,0.315789473684211,0.105263157894737,0.157894736842105,0.0526315789473684
16,0.6875,0.3125,0.0625,0,0.125,0.3125,0.125,0.375,0.1875,0.1875,0.125,0.0625,0,0,0,0,0,0,0.0625,0,0.1875,0,0.125,0.0625
3,1,0.333333333333333,0,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0
8,0.5,0.25,0,0.25,0.5,0.25,0,0,0.375,0.125,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0
13,0.230769230769231,0.0769230769230769,0,0.153846153846154,0.615384615384615,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.307692307692308,0.0769230769230769,0,0.0769230769230769,0.0769230769230769,0,0,0,0,0,0,0,0.461538461538462,0,0,0
2,1,1,0,0,0.5,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0.4,0.4,0,0,0.0666666666666667,0.333333333333333,0.133333333333333,0.466666666666667,0.2,0.133333333333333,0.0666666666666667,0,0.0666666666666667,0.133333333333333,0,0,0,0,0,0,0.133333333333333,0,0.0666666666666667,0.2
0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,0.434108527131783,0.267441860465116,0.0232558139534884,0.0852713178294574,0.209302325581395,0.306201550387597,0.271317829457364,0.104651162790698,0.341085271317829,0.104651162790698,0.0852713178294574,0.00387596899224806,0.0503875968992248,0.0310077519379845,0,0,0,0.0232558139534884,0.0232558139534884,0,0.151162790697674,0.143410852713178,0.0348837209302326,0.00775193798449612
40,0.275,0.3,0.025,0.225,0.25,0.175,0.2,0.125,0.125,0.1,0.025,0,0.075,0,0,0,0,0.025,0.075,0,0.375,0.15,0.05,0
103,0.300970873786408,0.184466019417476,0.00970873786407767,0.0679611650485437,0.184466019417476,0.252427184466019,0.29126213592233,0.194174757281553,0.135922330097087,0.0388349514563107,0.0194174757281553,0,0.0776699029126214,0.0485436893203884,0,0,0,0.00970873786407767,0.029126213592233,0,0.388349514563107,0.145631067961165,0.106796116504854,0
439,0.446469248291572,0.293849658314351,0.0592255125284738,0.125284738041002,0.239179954441913,0.225512528473804,0.252847380410023,0.0979498861047836,0.291571753986333,0.0956719817767654,0.0546697038724374,0,0.0546697038724374,0.0296127562642369,0,0,0,0.020501138952164,0.0637813211845103,0.00683371298405467,0.175398633257403,0.127562642369021,0.0501138952164009,0.0296127562642369
75,0.346666666666667,0.333333333333333,0.0533333333333333,0.146666666666667,0.24,0.28,0.253333333333333,0.0266666666666667,0.266666666666667,0.12,0.0666666666666667,0,0.04,0.04,0,0,0,0.0133333333333333,0.12,0,0.146666666666667,0.133333333333333,0.04,0.0133333333333333
7,0.428571428571429,0.428571428571429,0,0,0.142857142857143,0.142857142857143,0.142857142857143,0.571428571428571,0.142857142857143,0.285714285714286,0.142857142857143,0,0,0.142857142857143,0,0,0,0,0,0,0.142857142857143,0.142857142857143,0,0
41,0.707317073170732,0.219512195121951,0,0.0731707317073171,0.0975609756097561,0.195121951219512,0.414634146341463,0.219512195121951,0.317073170731707,0.146341463414634,0.146341463414634,0,0.0731707317073171,0.024390243902439,0,0,0,0,0.0487804878048781,0,0.0975609756097561,0.0487804878048781,0.0487804878048781,0.0487804878048781
38,0.263157894736842,0.157894736842105,0,0.0526315789473684,0.0789473684210526,0.157894736842105,0.342105263157895,0.368421052631579,0.157894736842105,0.0789473684210526,0,0,0.0263157894736842,0.0526315789473684,0,0,0,0,0,0,0.421052631578947,0.131578947368421,0.131578947368421,0
52,0.480769230769231,0.269230769230769,0.0192307692307692,0.0576923076923077,0.0576923076923077,0.25,0.25,0.365384615384615,0.230769230769231,0.0769230769230769,0.0384615384615385,0.0192307692307692,0.0192307692307692,0.0192307692307692,0,0,0,0.0192307692307692,0.0192307692307692,0,0.230769230769231,0.0961538461538462,0.153846153846154,0.0769230769230769
143,0.440559440559441,0.237762237762238,0.00699300699300699,0.041958041958042,0.146853146853147,0.230769230769231,0.321678321678322,0.251748251748252,0.258741258741259,0.111888111888112,0.020979020979021,0,0.0699300699300699,0.0699300699300699,0,0,0,0.00699300699300699,0.013986013986014,0.00699300699300699,0.181818181818182,0.0909090909090909,0.132867132867133,0.034965034965035
68,0.455882352941176,0.352941176470588,0.0147058823529412,0.117647058823529,0.132352941176471,0.308823529411765,0.25,0.176470588235294,0.338235294117647,0.132352941176471,0.0882352941176471,0,0.0441176470588235,0.0441176470588235,0,0,0,0.0147058823529412,0.0147058823529412,0,0.191176470588235,0.0735294117647059,0.0441176470588235,0.0147058823529412
2,1,0.5,0,0,0,1,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.5,1,0,0,0,0.5,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0
243,0.465020576131687,0.218106995884774,0.00411522633744856,0.0493827160493827,0.17283950617284,0.362139917695473,0.320987654320988,0.0905349794238683,0.390946502057613,0.102880658436214,0.0740740740740741,0.00411522633744856,0.037037037037037,0.0329218106995885,0,0,0,0.00411522633744856,0.00411522633744856,0,0.156378600823045,0.111111111111111,0.0493827160493827,0.0329218106995885
46,0.391304347826087,0.152173913043478,0.0217391304347826,0.0652173913043478,0.130434782608696,0.260869565217391,0.369565217391304,0.152173913043478,0.239130434782609,0.0652173913043478,0.0217391304347826,0,0.0434782608695652,0.0217391304347826,0,0,0,0,0,0,0.282608695652174,0.173913043478261,0.108695652173913,0.0434782608695652
66,0.348484848484849,0.166666666666667,0.0454545454545455,0.0454545454545455,0.151515151515152,0.393939393939394,0.272727272727273,0.0909090909090909,0.196969696969697,0.0757575757575758,0.0303030303030303,0,0.0454545454545455,0.0303030303030303,0,0,0,0.0303030303030303,0.0151515151515152,0.0151515151515152,0.287878787878788,0.136363636363636,0.0909090909090909,0.0454545454545455
50,0.22,0.24,0.06,0.12,0.2,0.4,0.14,0.08,0.2,0.14,0,0,0.04,0.02,0,0,0,0,0.08,0,0.28,0.18,0.04,0.02
70,0.471428571428571,0.328571428571429,0.0428571428571429,0.0857142857142857,0.185714285714286,0.242857142857143,0.242857142857143,0.2,0.185714285714286,0.0857142857142857,0.0428571428571429,0,0.0571428571428571,0.0714285714285714,0,0,0,0.0142857142857143,0.0571428571428571,0,0.157142857142857,0.157142857142857,0.114285714285714,0.0571428571428571
22,0.636363636363636,0.318181818181818,0,0.0454545454545455,0.136363636363636,0.363636363636364,0.409090909090909,0.0454545454545455,0.454545454545455,0.136363636363636,0.136363636363636,0,0.136363636363636,0.0454545454545455,0,0,0,0,0,0,0.0909090909090909,0,0,0
139,0.517985611510791,0.223021582733813,0.0143884892086331,0.0143884892086331,0.143884892086331,0.215827338129496,0.338129496402878,0.273381294964029,0.20863309352518,0.0863309352517986,0.151079136690647,0,0.0431654676258993,0.0503597122302158,0,0,0,0.0143884892086331,0.00719424460431655,0,0.179856115107914,0.100719424460432,0.122302158273381,0.0359712230215827
70,0.285714285714286,0.2,0.0142857142857143,0.0142857142857143,0.0571428571428571,0.157142857142857,0.328571428571429,0.428571428571429,0.142857142857143,0.0714285714285714,0.0714285714285714,0,0.0285714285714286,0.0428571428571429,0,0,0,0.0142857142857143,0,0,0.342857142857143,0.142857142857143,0.114285714285714,0.0285714285714286
52,0.384615384615385,0.173076923076923,0.0576923076923077,0.0192307692307692,0.192307692307692,0.192307692307692,0.307692307692308,0.230769230769231,0.134615384615385,0.0384615384615385,0.0384615384615385,0,0.115384615384615,0.0384615384615385,0,0,0,0.0576923076923077,0,0,0.307692307692308,0.0576923076923077,0.153846153846154,0.0576923076923077
334,0.458083832335329,0.308383233532934,0.032934131736527,0.0718562874251497,0.206586826347305,0.224550898203593,0.293413173652695,0.170658682634731,0.251497005988024,0.110778443113772,0.0568862275449102,0,0.0658682634730539,0.0359281437125749,0,0,0,0.0149700598802395,0.032934131736527,0.00598802395209581,0.194610778443114,0.101796407185629,0.0958083832335329,0.032934131736527
152,0.611842105263158,0.335526315789474,0.00657894736842105,0.0789473684210526,0.164473684210526,0.236842105263158,0.361842105263158,0.151315789473684,0.342105263157895,0.0789473684210526,0.118421052631579,0,0.0460526315789474,0.0394736842105263,0,0,0,0.00657894736842105,0.0131578947368421,0,0.131578947368421,0.0855263157894737,0.0789473684210526,0.0592105263157895
11,0.727272727272727,0.272727272727273,0,0,0.0909090909090909,0.272727272727273,0.272727272727273,0.363636363636364,0.0909090909090909,0.181818181818182,0.181818181818182,0,0.0909090909090909,0,0,0,0,0,0,0,0,0.181818181818182,0.181818181818182,0.0909090909090909
6,0.666666666666667,0.333333333333333,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0.166666666666667,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0.166666666666667,0.333333333333333,0.166666666666667
0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0.625,0.375,0,0.25,0.125,0.25,0.25,0.125,0.375,0.125,0,0,0,0.125,0,0,0,0,0.25,0,0,0.125,0,0
37,0.324324324324324,0.162162162162162,0.027027027027027,0.0540540540540541,0.0810810810810811,0.27027027027027,0.297297297297297,0.27027027027027,0.189189189189189,0.135135135135135,0.027027027027027,0,0.027027027027027,0.027027027027027,0,0,0,0.027027027027027,0.027027027027027,0,0.243243243243243,0.135135135135135,0.108108108108108,0.0540540540540541
9,0.777777777777778,0.333333333333333,0,0,0.111111111111111,0.222222222222222,0.444444444444444,0.222222222222222,0,0.444444444444444,0.222222222222222,0,0,0,0,0,0,0,0,0,0.222222222222222,0,0.111111111111111,0
61,0.655737704918033,0.327868852459016,0,0.0819672131147541,0.0983606557377049,0.180327868852459,0.377049180327869,0.262295081967213,0.180327868852459,0.0819672131147541,0.0983606557377049,0.0491803278688525,0.0819672131147541,0.131147540983607,0,0,0,0,0.0163934426229508,0.0163934426229508,0.147540983606557,0.0491803278688525,0.0491803278688525,0.0983606557377049
9,0.333333333333333,0.222222222222222,0,0.111111111111111,0.222222222222222,0.222222222222222,0.444444444444444,0,0.222222222222222,0,0.111111111111111,0,0,0.111111111111111,0,0,0,0,0,0,0.333333333333333,0.111111111111111,0,0.111111111111111
190,0.48421052631579,0.273684210526316,0.0210526315789474,0.068421052631579,0.168421052631579,0.215789473684211,0.321052631578947,0.205263157894737,0.278947368421053,0.136842105263158,0.0631578947368421,0,0.0473684210526316,0.0368421052631579,0,0,0,0.0105263157894737,0.0315789473684211,0.00526315789473684,0.136842105263158,0.105263157894737,0.1,0.0473684210526316
89,0.51685393258427,0.325842696629214,0.0337078651685393,0.112359550561798,0.191011235955056,0.213483146067416,0.303370786516854,0.146067415730337,0.280898876404494,0.101123595505618,0.0786516853932584,0,0.0674157303370787,0.0449438202247191,0,0,0,0.0112359550561798,0.0449438202247191,0.0112359550561798,0.134831460674157,0.0786516853932584,0.0674157303370787,0.0786516853932584
19,0.68421052631579,0.473684210526316,0.0526315789473684,0.0526315789473684,0.105263157894737,0.526315789473684,0.263157894736842,0,0.315789473684211,0.0526315789473684,0.210526315789474,0,0,0,0,0,0,0,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.105263157894737,0.105263157894737,0.0526315789473684
3,0.666666666666667,0.333333333333333,0,0,0,0.333333333333333,0.666666666666667,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0.333333333333333,0
3,0.333333333333333,0.333333333333333,0,0,0.333333333333333,0.666666666666667,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0
48,0.645833333333333,0.333333333333333,0,0.0208333333333333,0.0833333333333333,0.145833333333333,0.479166666666667,0.270833333333333,0.354166666666667,0.104166666666667,0.125,0,0.0416666666666667,0,0,0,0,0,0.0208333333333333,0,0.0625,0.0833333333333333,0.125,0.0833333333333333
160,0.49375,0.25625,0.01875,0.05,0.1625,0.24375,0.36875,0.15625,0.28125,0.0875,0.08125,0,0.06875,0.01875,0,0,0,0.0125,0.025,0,0.20625,0.09375,0.08125,0.04375
77,0.38961038961039,0.246753246753247,0.012987012987013,0.0649350649350649,0.12987012987013,0.181818181818182,0.363636363636364,0.246753246753247,0.168831168831169,0.025974025974026,0.0779220779220779,0,0.038961038961039,0.0649350649350649,0,0,0,0.012987012987013,0.025974025974026,0,0.285714285714286,0.12987012987013,0.12987012987013,0.038961038961039
17,0.529411764705882,0.411764705882353,0,0.117647058823529,0,0.176470588235294,0.470588235294118,0.235294117647059,0.117647058823529,0,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0588235294117647,0,0,0,0,0.117647058823529,0,0.176470588235294,0.0588235294117647,0.235294117647059,0.0588235294117647
3,0.666666666666667,0.666666666666667,0,0.333333333333333,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0.333333333333333,0
41,0.560975609756098,0.219512195121951,0.024390243902439,0.024390243902439,0.024390243902439,0.195121951219512,0.341463414634146,0.390243902439024,0.0975609756097561,0.0975609756097561,0.0487804878048781,0.0487804878048781,0.121951219512195,0.0487804878048781,0,0,0,0.024390243902439,0.024390243902439,0,0.195121951219512,0.024390243902439,0.219512195121951,0.0487804878048781
32,0.4375,0.21875,0.0625,0.03125,0.09375,0.15625,0.34375,0.3125,0.21875,0.03125,0,0,0.0625,0.0625,0,0,0,0,0.03125,0,0.28125,0.0625,0.1875,0.0625
7,0.428571428571429,0.428571428571429,0,0,0.142857142857143,0.285714285714286,0.142857142857143,0.428571428571429,0.142857142857143,0,0.142857142857143,0,0.142857142857143,0,0,0,0,0,0,0,0.428571428571429,0,0.142857142857143,0
114,0.5,0.289473684210526,0.0175438596491228,0.0263157894736842,0.140350877192982,0.157894736842105,0.37719298245614,0.280701754385965,0.228070175438597,0.0526315789473684,0.043859649122807,0.0087719298245614,0.0526315789473684,0.0614035087719298,0,0,0,0.0175438596491228,0.0175438596491228,0,0.166666666666667,0.0964912280701754,0.184210526315789,0.0701754385964912
97,0.494845360824742,0.309278350515464,0.0103092783505155,0.0206185567010309,0.123711340206186,0.257731958762887,0.350515463917526,0.237113402061856,0.381443298969072,0.103092783505155,0.0618556701030928,0,0.0515463917525773,0.0103092783505155,0,0,0,0.0103092783505155,0.0103092783505155,0,0.134020618556701,0.0721649484536082,0.103092783505155,0.0618556701030928
50,0.52,0.22,0,0.06,0.14,0.28,0.3,0.22,0.44,0.08,0.14,0,0.04,0,0,0,0,0,0.02,0,0.1,0.1,0.06,0.02
17,0.647058823529412,0.411764705882353,0,0.0588235294117647,0.117647058823529,0.235294117647059,0.352941176470588,0.235294117647059,0.470588235294118,0.0588235294117647,0.0588235294117647,0,0,0.0588235294117647,0,0,0,0,0,0.0588235294117647,0,0.0588235294117647,0.0588235294117647,0.176470588235294
8,1,0.375,0,0,0.125,0.125,0.375,0.375,0.25,0.25,0,0,0.125,0.25,0,0,0,0,0,0,0,0,0.125,0
3,0.666666666666667,1,0,0,0,0,0,1,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0
5,0.2,0.2,0,0,0.2,0.4,0,0.4,0,0.2,0,0,0.2,0,0,0,0,0,0,0,0.4,0.2,0,0
10,0.4,0.1,0,0,0.3,0.2,0.3,0.2,0.3,0.1,0,0,0.1,0,0,0,0,0,0,0,0.2,0,0.2,0.1
8,0.25,1,0,0,0.5,0.25,0.125,0.125,0.125,0.25,0,0,0,0,0,0,0,0,0,0,0.375,0,0.25,0
15,0.2,0.0666666666666667,0,0.133333333333333,0.666666666666667,0.133333333333333,0,0.0666666666666667,0.333333333333333,0.0666666666666667,0,0,0.0666666666666667,0,0,0,0,0,0,0,0.4,0.0666666666666667,0.0666666666666667,0
35,0.228571428571429,1,0,0.2,0.685714285714286,0.0571428571428571,0,0.0571428571428571,0.228571428571429,0.0571428571428571,0.0285714285714286,0,0.0571428571428571,0,0,0,0,0,0,0,0.4,0.142857142857143,0.0857142857142857,0
15,0.0666666666666667,1,0,0.0666666666666667,0.733333333333333,0.133333333333333,0,0.0666666666666667,0.0666666666666667,0,0,0,0.0666666666666667,0,0,0,0,0,0,0,0.533333333333333,0.266666666666667,0.0666666666666667,0
8,1,0.125,0,0,0.875,0.125,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0.875,0,0,0
6,0.166666666666667,0.333333333333333,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0.5,0,0,0
5,0.4,1,0,0,0,0.2,0.6,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.2,0.2
9,0.555555555555556,0.333333333333333,0,0.111111111111111,0,0.222222222222222,0.333333333333333,0.333333333333333,0.444444444444444,0.111111111111111,0,0,0,0.111111111111111,0,0,0,0,0,0,0.222222222222222,0,0,0.111111111111111
3,0.666666666666667,1,0,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0.333333333333333,0.333333333333333
3,0.666666666666667,0.333333333333333,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333
5,0.6,1,0,0,0.4,0.2,0,0.4,0.2,0,0,0,0,0.2,0,0,0,0,0,0,0.4,0,0,0.2
11,0.0909090909090909,1,0,0.0909090909090909,0.818181818181818,0.0909090909090909,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0.818181818181818,0.0909090909090909,0,0
21,0.19047619047619,0.0476190476190476,0,0.142857142857143,0.666666666666667,0.142857142857143,0.0476190476190476,0,0.142857142857143,0.19047619047619,0,0,0,0,0,0,0,0,0,0,0.619047619047619,0.0476190476190476,0,0
16,0.25,1,0,0.125,0.625,0.125,0.125,0,0.1875,0.125,0.0625,0,0,0,0,0,0,0,0,0,0.5,0.125,0,0
21,0.380952380952381,0.238095238095238,0.0476190476190476,0.238095238095238,0.476190476190476,0.19047619047619,0.0476190476190476,0,0.19047619047619,0.0952380952380952,0,0,0,0,0,0,0,0.0476190476190476,0.0476190476190476,0,0.428571428571429,0.0476190476190476,0.0952380952380952,0.0476190476190476
7,0.285714285714286,1,0,0.142857142857143,0.714285714285714,0.142857142857143,0,0,0.142857142857143,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0.571428571428571,0,0.142857142857143,0
4,0.25,1,0,0,0.75,0,0,0.25,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.25,0.25,0
10,0.3,0.3,0,0,0,0.5,0.4,0.1,0.4,0,0.1,0,0.1,0,0,0,0,0,0,0,0.2,0.1,0.1,0
32,0.25,0.40625,0,0.09375,0.0625,0.40625,0.3125,0.125,0.21875,0.125,0,0,0.03125,0.09375,0,0,0,0,0,0,0.375,0.03125,0.0625,0.0625
6,0.833333333333333,0.666666666666667,0,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0.166666666666667,0.5,0,0.333333333333333,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0
3,1,0.666666666666667,0,0,0.666666666666667,0,0,0.333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0.678571428571429,0.142857142857143,0,0.0714285714285714,0.0714285714285714,0.142857142857143,0.428571428571429,0.285714285714286,0.321428571428571,0.285714285714286,0.0714285714285714,0,0,0.0357142857142857,0,0,0,0,0.0357142857142857,0,0.0714285714285714,0.107142857142857,0.0357142857142857,0.0357142857142857
75,0.306666666666667,0.266666666666667,0.0133333333333333,0.106666666666667,0.346666666666667,0.16,0.24,0.133333333333333,0.146666666666667,0.106666666666667,0.04,0.0133333333333333,0.04,0.04,0,0,0,0,0.0533333333333333,0,0.32,0.16,0.04,0.04
139,0.280575539568345,0.223021582733813,0.0215827338129496,0.107913669064748,0.244604316546763,0.20863309352518,0.302158273381295,0.115107913669065,0.129496402877698,0.0503597122302158,0.0215827338129496,0.00719424460431655,0.0647482014388489,0.0503597122302158,0,0,0,0.0215827338129496,0.0359712230215827,0,0.338129496402878,0.151079136690647,0.0719424460431655,0.0575539568345324
195,0.369230769230769,0.215384615384615,0.0153846153846154,0.102564102564103,0.241025641025641,0.230769230769231,0.266666666666667,0.143589743589744,0.205128205128205,0.117948717948718,0.0153846153846154,0,0.0666666666666667,0.0307692307692308,0,0,0,0.00512820512820513,0.0358974358974359,0.00512820512820513,0.251282051282051,0.158974358974359,0.082051282051282,0.0256410256410256
154,0.5,0.396103896103896,0.0844155844155844,0.123376623376623,0.207792207792208,0.227272727272727,0.25974025974026,0.0974025974025974,0.266233766233766,0.123376623376623,0.0454545454545455,0,0.0584415584415584,0.0324675324675325,0,0,0,0.0324675324675325,0.0779220779220779,0,0.194805194805195,0.0649350649350649,0.0584415584415584,0.0454545454545455
16,0.4375,0.375,0,0.25,0.25,0.25,0.125,0.125,0.4375,0.0625,0,0,0.125,0,0,0,0,0,0.0625,0,0.1875,0.125,0,0
28,0.535714285714286,0.214285714285714,0,0,0.285714285714286,0.214285714285714,0.285714285714286,0.214285714285714,0.214285714285714,0.214285714285714,0,0,0.0357142857142857,0.0357142857142857,0,0,0,0,0,0,0.25,0.142857142857143,0.107142857142857,0
70,0.514285714285714,0.314285714285714,0,0.0142857142857143,0.157142857142857,0.228571428571429,0.328571428571429,0.271428571428571,0.371428571428571,0.142857142857143,0.0571428571428571,0,0.0571428571428571,0.0285714285714286,0,0,0,0,0,0,0.157142857142857,0.0857142857142857,0.0857142857142857,0.0142857142857143
41,0.439024390243902,0.24390243902439,0.024390243902439,0.0487804878048781,0.0975609756097561,0.365853658536585,0.24390243902439,0.219512195121951,0.170731707317073,0.146341463414634,0.024390243902439,0.024390243902439,0.024390243902439,0.024390243902439,0,0,0,0.024390243902439,0.024390243902439,0,0.219512195121951,0.121951219512195,0.0975609756097561,0.0975609756097561
53,0.528301886792453,0.283018867924528,0.0188679245283019,0.0943396226415094,0.0377358490566038,0.226415094339623,0.264150943396226,0.358490566037736,0.0754716981132076,0.0754716981132076,0.0566037735849057,0,0.0566037735849057,0.0566037735849057,0,0,0,0.0188679245283019,0,0,0.283018867924528,0.0943396226415094,0.150943396226415,0.132075471698113
106,0.537735849056604,0.377358490566038,0.00943396226415094,0.0566037735849057,0.273584905660377,0.264150943396226,0.245283018867925,0.150943396226415,0.358490566037736,0.0849056603773585,0.0566037735849057,0,0.0566037735849057,0.0660377358490566,0,0,0,0,0.0283018867924528,0,0.122641509433962,0.0660377358490566,0.0566037735849057,0.10377358490566
14,0.285714285714286,0.428571428571429,0,0.0714285714285714,0.142857142857143,0.357142857142857,0.285714285714286,0.142857142857143,0.357142857142857,0.0714285714285714,0,0,0.0714285714285714,0.0714285714285714,0,0,0,0,0,0,0.142857142857143,0.0714285714285714,0.142857142857143,0.0714285714285714
9,0.444444444444444,0.222222222222222,0,0,0,0.333333333333333,0.555555555555556,0.111111111111111,0.222222222222222,0.111111111111111,0,0,0.111111111111111,0.111111111111111,0,0,0,0,0,0,0.111111111111111,0.111111111111111,0.222222222222222,0
78,0.564102564102564,0.217948717948718,0,0.0641025641025641,0.230769230769231,0.153846153846154,0.397435897435897,0.153846153846154,0.474358974358974,0.0769230769230769,0.141025641025641,0,0,0.0256410256410256,0,0,0,0,0.0128205128205128,0,0.115384615384615,0.102564102564103,0.0512820512820513,0
18,0.222222222222222,0.388888888888889,0,0.0555555555555556,0.0555555555555556,0.277777777777778,0.5,0.111111111111111,0.111111111111111,0.111111111111111,0,0,0.0555555555555556,0,0,0,0,0,0.0555555555555556,0,0.222222222222222,0.277777777777778,0.0555555555555556,0.111111111111111
50,0.5,0.24,0.02,0.04,0.16,0.26,0.26,0.26,0.1,0.12,0.08,0.02,0.02,0.04,0,0,0,0,0,0,0.28,0.14,0.18,0.02
288,0.378472222222222,0.25,0.0659722222222222,0.09375,0.236111111111111,0.28125,0.197916666666667,0.125,0.239583333333333,0.100694444444444,0.03125,0,0.0381944444444444,0.0208333333333333,0,0,0,0.0486111111111111,0.0451388888888889,0.00694444444444444,0.229166666666667,0.149305555555556,0.0625,0.0277777777777778
82,0.51219512195122,0.451219512195122,0.024390243902439,0.0853658536585366,0.170731707317073,0.25609756097561,0.280487804878049,0.182926829268293,0.341463414634146,0.0975609756097561,0.0365853658536585,0.0121951219512195,0.0853658536585366,0.0121951219512195,0,0,0,0,0.0487804878048781,0,0.146341463414634,0.0609756097560976,0.109756097560976,0.0487804878048781
16,0.5,0.5625,0,0.1875,0.125,0.3125,0.1875,0.1875,0.4375,0.125,0,0,0.0625,0.0625,0,0,0,0,0.0625,0,0.1875,0,0,0.0625
115,0.452173913043478,0.226086956521739,0.0173913043478261,0.0173913043478261,0.2,0.269565217391304,0.295652173913044,0.2,0.356521739130435,0.0869565217391304,0.0956521739130435,0,0.0434782608695652,0.0173913043478261,0,0,0,0.0173913043478261,0,0,0.182608695652174,0.139130434782609,0.0434782608695652,0.0173913043478261
65,0.523076923076923,0.307692307692308,0.0307692307692308,0.0153846153846154,0.138461538461538,0.138461538461538,0.292307692307692,0.384615384615385,0.2,0.0923076923076923,0.0461538461538462,0,0.0461538461538462,0.0769230769230769,0,0,0,0.0153846153846154,0.0307692307692308,0,0.230769230769231,0.0307692307692308,0.2,0.0307692307692308
18,0.222222222222222,0.222222222222222,0.0555555555555556,0.0555555555555556,0.0555555555555556,0.333333333333333,0.277777777777778,0.222222222222222,0.111111111111111,0.0555555555555556,0,0,0.0555555555555556,0,0,0,0,0.0555555555555556,0.0555555555555556,0,0.5,0.0555555555555556,0.111111111111111,0
66,0.424242424242424,0.287878787878788,0.0454545454545455,0.0454545454545455,0.151515151515152,0.212121212121212,0.287878787878788,0.257575757575758,0.136363636363636,0.0454545454545455,0.0454545454545455,0,0.0151515151515152,0.0454545454545455,0,0,0,0.0303030303030303,0.0454545454545455,0,0.318181818181818,0.0757575757575758,0.151515151515152,0.0909090909090909
